Date,number_of_tweets,avg_vader_sentiment,avg_finbert_sentiment
2012-11-12,8,0.07015,0.005297660827636719
2012-11-13,18,0.14496666666666666,0.007444762521319919
2012-11-14,18,0.41965555555555556,0.39535365833176506
2012-11-15,31,0.3086645161290323,0.19978390201445548
2012-11-16,9,0.25889999999999996,0.4342877335018582
2012-11-19,22,0.12092272727272727,0.048539223996075714
2012-11-20,31,0.24563870967741935,0.12060484578532557
2012-11-21,15,0.4064133333333333,0.19973814884821575
2012-11-25,4,-0.310225,-0.4933551847934723
2012-11-26,11,0.03440000000000001,-0.0025680119341070003
2012-11-27,21,0.16042380952380952,0.1849197376342047
2012-11-28,28,0.33666428571428575,0.3463911648307528
2012-11-29,25,0.271948,0.2570688891410828
2012-11-30,21,0.4663809523809524,0.29657691433316186
2012-12-03,18,0.18271111111111113,0.23642191290855408
2012-12-04,27,0.35927777777777775,0.19667092738328157
2012-12-05,33,0.25449393939393944,0.34287882393056696
2012-12-06,53,0.22492264150943395,0.24952514216584978
2012-12-07,24,0.152775,0.08682967474063237
2012-12-10,20,0.2327,0.22369431257247924
2012-12-11,24,0.16183333333333333,-0.2082800790667534
2012-12-12,22,0.2973409090909091,0.08993358774618669
2012-12-13,6,0.46935,-0.06341073910395305
2012-12-14,1,-0.6808,-0.9999938011169434
2012-12-15,2,-0.013249999999999984,0.0
2012-12-17,3,-0.21489999999999998,-0.3332016666730245
2012-12-18,11,0.24211818181818182,0.042277720841494476
2012-12-19,21,0.10335714285714286,-0.00664135387965611
2012-12-20,34,0.2619235294117647,0.30494340728310976
2012-12-21,23,0.3099608695652174,0.08812468207400778
2012-12-23,4,0.58945,0.6624845564365387
2012-12-24,1,0.7778,0.0
2012-12-26,6,0.29716666666666663,0.3333332339922587
2012-12-27,7,0.08255714285714286,0.142822904246194
2012-12-28,32,0.388525,0.33007944375276566
2013-01-01,4,0.011725,-0.24937140941619873
2013-01-02,20,0.17641,0.10522821843624115
2013-01-03,53,0.19062264150943395,0.0694421057431203
2013-01-04,20,0.347485,0.3168616950511932
2013-01-07,19,0.2217052631578947,0.37629765899557815
2013-01-08,44,0.35511363636363635,0.3240838240493428
2013-01-09,45,0.20347333333333334,0.2974392745229933
2013-01-10,56,0.34866428571428576,0.28658521601131987
2013-01-11,34,0.22329705882352943,0.2483683053184958
2013-01-14,34,0.11069411764705882,0.08594549403471105
2013-01-15,33,0.22056060606060607,0.2548168554450526
2013-01-16,16,-0.02032499999999999,-0.0014031678438186646
2013-01-17,17,0.035623529411764714,-0.04116419133018045
2013-01-18,33,0.19399393939393939,0.18515210982524988
2013-01-21,12,0.32495,0.08628480633099873
2013-01-22,56,0.26078928571428567,0.14863214641809464
2013-01-23,37,0.29150270270270273,0.15633867560206233
2013-01-24,47,0.19332340425531916,0.16578598225370367
2013-01-25,28,0.0941142857142857,-0.13897364267281123
2013-01-28,10,0.073,0.010511636734008789
2013-01-29,27,0.30072592592592595,0.09104416767756145
2013-01-30,35,0.24609142857142854,0.14419417210987637
2013-01-31,40,0.20351499999999997,0.1141919270157814
2013-02-01,23,0.17377826086956522,0.1075748490250629
2013-02-04,30,0.34692666666666666,0.3196312348047892
2013-02-05,53,0.33866981132075474,0.32020187602852873
2013-02-06,61,0.3329065573770492,0.3128762987793469
2013-02-07,61,0.2686032786885246,0.2664606336687432
2013-02-08,25,0.311376,0.24893560409545898
2013-02-09,4,0.348425,0.24999964237213135
2013-02-10,1,0.8885,0.8962339162826538
2013-02-11,11,0.25593636363636363,-0.08794776417992332
2013-02-12,50,0.24767400000000003,0.2911618971824646
2013-02-13,65,0.32225846153846155,0.23078353038200966
2013-02-14,60,0.257165,0.2915850679079692
2013-02-15,39,0.1768871794871795,0.2324055035909017
2013-02-16,2,0.5326500000000001,0.8281030356884003
2013-02-17,1,0.4404,0.6562194228172302
2013-02-18,1,0.0,0.0
2013-02-19,27,0.31181851851851855,0.1713524306261981
2013-02-20,58,0.3319120689655173,0.28657943986613177
2013-02-21,36,0.30404444444444445,0.3496492836210463
2013-02-22,22,0.16835454545454545,0.2092495641925118
2013-02-23,11,0.4370545454545454,0.26795745437795465
2013-02-24,8,0.4968625,0.3686594292521477
2013-02-25,57,0.18000526315789475,0.17245465307904964
2013-02-26,50,0.20163599999999998,0.22742466688156127
2013-02-27,98,0.3519714285714286,0.24828186874486963
2013-02-28,37,0.23383783783783782,0.28934548191122106
2013-03-01,32,0.30656875,0.30088144540786743
2013-03-02,17,0.3441764705882353,0.537554944262785
2013-03-03,35,0.35638,0.17594141960144044
2013-03-04,37,0.23577567567567564,0.13783395290374756
2013-03-05,19,0.45548947368421056,0.2782626559859828
2013-03-06,20,0.433725,0.2710873901844025
2013-03-07,23,0.38244782608695654,0.2919891735781794
2013-03-08,23,0.3633304347826087,0.2279333057610885
2013-03-09,1,0.0,0.0
2013-03-10,5,0.14012,0.19997448921203614
2013-03-11,31,0.21980967741935484,0.09446855898826353
2013-03-12,24,0.29520416666666666,0.21769885967175165
2013-03-13,24,0.3535458333333333,0.28623849401871365
2013-03-14,27,0.06865185185185185,0.04884652517460011
2013-03-15,26,0.14068076923076922,0.06224358311066261
2013-03-16,2,0.3715,0.0
2013-03-17,16,0.48316875000000004,0.4521635062992573
2013-03-18,59,0.16413050847457628,0.07202662552817393
2013-03-19,82,0.18351219512195122,0.16429377329058764
2013-03-20,43,0.32287441860465116,0.2858058075572169
2013-03-21,17,0.09994705882352942,0.3102154942119823
2013-03-22,21,0.15482380952380953,-0.027851195562453496
2013-03-23,9,0.41828888888888893,0.1732289062605964
2013-03-24,13,0.6196846153846154,0.3074378508787889
2013-03-25,44,0.1878886363636364,0.002209598367864435
2013-03-26,27,0.030485185185185185,-0.08285980975186383
2013-03-27,31,0.4140741935483871,0.34492920291039253
2013-03-28,83,0.4761132530120482,0.40314846512783004
2013-03-29,10,0.33557000000000003,0.16832258701324462
2013-03-30,18,0.12934444444444443,0.21738501720958286
2013-03-31,4,0.414225,0.2499963939189911
2013-04-01,63,0.2994984126984127,0.07459686294434563
2013-04-02,15,0.27793333333333337,0.02916380564371745
2013-04-03,20,0.11055000000000001,0.04863719940185547
2013-04-04,6,0.48583333333333334,0.16666642824808756
2013-04-05,34,0.23178235294117647,0.2655678128494936
2013-04-06,9,0.4415222222222222,0.08002438810136583
2013-04-07,25,0.26884,0.24859167337417604
2013-04-08,20,0.322315,0.2499416947364807
2013-04-09,10,0.27258,0.34852439165115356
2013-04-10,47,0.3651297872340426,0.298022763526186
2013-04-11,37,0.4080054054054054,0.3113448072124172
2013-04-12,35,0.05246000000000001,0.07572816950934273
2013-04-13,22,0.3804090909090909,0.21087973497130655
2013-04-14,34,0.5254058823529412,0.23214865607373855
2013-04-15,33,0.23033333333333336,0.15012526150905725
2013-04-16,30,0.15082,0.27861630320549013
2013-04-17,31,0.26707741935483875,0.29194550360402755
2013-04-18,36,0.2332138888888889,0.27152615951167214
2013-04-19,9,-0.03815555555555556,0.014096445507473417
2013-04-20,35,0.20562857142857144,0.11113714831215994
2013-04-21,23,-0.03687826086956522,0.09381683235583098
2013-04-22,53,0.15966037735849056,0.14120314593585032
2013-04-23,14,-0.10368571428571427,0.09552236114229475
2013-04-24,68,-0.006688235294117642,-0.011536429033559911
2013-04-25,46,-0.0013695652173913067,0.08059997273528058
2013-04-26,23,0.16553478260869564,0.0650443901186404
2013-04-27,35,0.4806142857142857,0.3082553233419146
2013-04-28,10,0.5523100000000001,0.6507433652877808
2013-04-29,44,0.22089999999999999,0.06229469586502422
2013-04-30,29,0.03820344827586208,-0.08779988001132834
2013-05-01,41,0.36924878048780485,0.27303688264474635
2013-05-02,38,0.04530526315789475,0.057944261714031824
2013-05-03,18,0.1562,0.09303492969936794
2013-05-05,1,0.0,0.0
2013-05-06,10,0.39644,0.39540953040122984
2013-05-07,18,-0.16681666666666667,-0.16660847928788927
2013-05-08,40,0.252115,0.07402105033397674
2013-05-09,23,0.025695652173913033,0.1879769900570745
2013-05-10,8,0.34018750000000003,0.15856865048408508
2013-05-11,31,0.09330645161290323,-0.027654918932145642
2013-05-12,21,0.4635380952380952,0.4371953691755022
2013-05-13,10,0.28615,0.12898555397987366
2013-05-14,8,0.2237625,0.15099062398076057
2013-05-16,36,0.21274722222222223,0.17071683042579228
2013-05-17,36,0.08043333333333333,0.10030212584469053
2013-05-18,1,0.0,-0.993645191192627
2013-05-19,32,0.19388750000000002,0.16265630535781384
2013-05-20,36,0.6799583333333333,0.5432897574371762
2013-05-21,15,0.24256666666666665,0.177546755472819
2013-05-22,19,0.06408421052631579,0.16961881361509623
2013-05-23,43,0.18069767441860465,-0.009301873140556867
2013-05-24,68,0.11074117647058823,0.04477696734316209
2013-05-25,64,0.04870468750000001,0.06271532736718655
2013-05-26,18,0.24295,0.38587460584110683
2013-05-27,29,0.1995586206896552,0.24707333589422292
2013-05-28,28,0.14487142857142857,0.036472397191183906
2013-05-29,31,0.31596129032258063,0.2527676647709262
2013-05-30,43,0.35491627906976747,0.2412775533143864
2013-05-31,15,0.4092,0.29047821362813314
2013-06-01,3,0.44616666666666666,0.0
2013-06-02,7,0.8472428571428571,0.42604024921144756
2013-06-03,17,0.3875235294117647,0.3240369383026572
2013-06-04,27,0.32647777777777776,0.130264765686459
2013-06-05,46,0.25682608695652176,0.09189448538033859
2013-06-06,2,0.41135,0.0
2013-06-07,7,0.36242857142857143,0.13647391114916121
2013-06-08,3,0.48769999999999997,0.22397132714589438
2013-06-10,14,0.11575714285714286,0.23208836572510855
2013-06-11,24,0.2756125,0.17712821066379547
2013-06-12,32,0.23931875,0.10509632527828217
2013-06-13,28,0.19870714285714283,0.01890922976391656
2013-06-14,13,0.3584230769230769,0.1281641125679016
2013-06-15,7,0.32307142857142856,0.2707710862159729
2013-06-16,11,0.1770818181818182,0.013450096953998913
2013-06-17,10,0.10293000000000001,0.008760321140289306
2013-06-18,8,0.3242125,-0.12498846650123596
2013-06-19,27,0.4759703703703704,0.4732037628138507
2013-06-20,17,0.2558941176470588,0.3465416396365446
2013-06-21,15,0.3801866666666667,0.32705609798431395
2013-06-22,3,0.4424333333333334,0.6663200656572977
2013-06-23,3,0.4463333333333333,0.0
2013-06-24,15,0.16877999999999999,0.004887978235880534
2013-06-25,20,0.314135,0.38889758884906767
2013-06-26,35,0.29697142857142855,0.27772800411496845
2013-06-27,21,0.16972857142857145,-0.015722692012786865
2013-06-28,14,0.14945000000000003,0.002654228891645159
2013-06-29,16,0.20973124999999998,0.16886887699365616
2013-06-30,18,0.1446888888888889,0.11794748571183947
2013-07-01,40,0.043435,0.016447344422340394
2013-07-02,16,0.18525625,0.059995438903570175
2013-07-03,43,0.2637186046511628,0.1520405176074006
2013-07-04,10,0.07955000000000001,0.0062694251537323
2013-07-05,17,0.31628235294117646,0.09558024827171774
2013-07-06,43,0.29018372093023254,0.14684631588847138
2013-07-07,12,0.41630833333333334,0.3288584252198537
2013-07-08,27,0.4358148148148148,0.3618631098005507
2013-07-09,26,0.19680000000000003,0.16144553056130043
2013-07-10,52,0.31862115384615386,0.11013490076248462
2013-07-11,14,0.47391428571428573,0.29230620179857525
2013-07-12,12,0.5731083333333333,0.5250111122926077
2013-07-13,50,0.319652,0.16258763432502746
2013-07-14,31,0.42424193548387096,0.21178087495988415
2013-07-15,13,0.12025384615384617,-0.1485460217182453
2013-07-16,36,0.3934944444444445,0.27521228459146285
2013-07-17,59,0.46267118644067795,0.3850753044677993
2013-07-18,34,0.15338529411764704,0.17242519119206598
2013-07-19,23,0.3200652173913044,0.21163435345110687
2013-07-21,9,0.5221777777777779,0.19504442479875353
2013-07-22,16,0.429075,0.49142757803201675
2013-07-23,42,0.06633571428571429,0.07081511190959386
2013-07-24,95,0.1853873684210526,0.12121397068626003
2013-07-25,25,0.161908,0.18409135341644287
2013-07-26,21,0.2725047619047619,0.11799788475036621
2013-07-27,10,0.35015999999999997,0.39605882167816164
2013-07-28,19,0.4244894736842106,0.1781646954385858
2013-07-29,27,0.3335037037037037,0.20930034363711322
2013-07-30,14,0.3952714285714286,0.36419826320239473
2013-07-31,29,0.17411379310344827,0.2181987269171353
2013-08-01,41,0.3605317073170732,0.25824177119790054
2013-08-02,28,0.21390714285714285,0.08233527200562614
2013-08-03,1,0.0,0.0
2013-08-04,1,0.5267,0.0
2013-08-05,29,0.4289862068965517,0.3122858610646478
2013-08-06,24,0.42481250000000004,0.27851107095678646
2013-08-07,30,0.36585666666666666,0.1772773563861847
2013-08-08,19,0.45288947368421056,0.4511023069682874
2013-08-09,39,0.06352564102564102,0.15134543791795388
2013-08-10,5,0.5177400000000001,0.19984129667282105
2013-08-11,17,0.6154470588235295,0.5618917626493117
2013-08-12,17,0.5713588235294118,0.4615138383472667
2013-08-13,56,0.07760892857142856,-0.004694351128169468
2013-08-14,19,0.3969473684210526,0.37212731336292465
2013-08-15,43,0.30200697674418603,0.22195818119270858
2013-08-16,17,0.26752352941176466,-0.07323643565177917
2013-08-17,11,0.33203636363636363,0.09613281488418579
2013-08-18,19,0.30870526315789476,0.0609002991726524
2013-08-19,14,0.3178714285714285,0.19738815937723433
2013-08-20,19,-0.10610526315789474,-0.05974924564361572
2013-08-21,38,0.04571315789473684,0.09963395250471015
2013-08-22,37,0.19533513513513515,0.1391973479374035
2013-08-23,7,0.5690000000000001,0.7676234841346741
2013-08-24,6,0.47373333333333334,0.3332628905773163
2013-08-25,22,0.008377272727272735,-0.08743270960721103
2013-08-26,17,0.040458823529411755,0.023350161664626178
2013-08-27,10,0.08857999999999999,0.13845444917678834
2013-08-28,33,0.3520151515151515,0.22964174097234552
2013-08-29,44,0.14102045454545456,0.09785886921665886
2013-08-30,38,0.16017105263157894,-0.06743735702414262
2013-08-31,15,-0.07990000000000001,0.13460792700449625
2013-09-01,15,0.22022,0.1033501942952474
2013-09-02,24,0.169825,0.1808969428141912
2013-09-03,23,0.1500608695652174,0.11556872077610182
2013-09-04,32,0.13999375,0.2000216729938984
2013-09-05,44,0.07879318181818183,0.016316161914305252
2013-09-06,20,-0.04014,-0.11799210011959076
2013-09-07,33,0.1886212121212121,0.23643721414334845
2013-09-08,19,0.34937368421052634,0.17797190892068962
2013-09-09,29,0.23453448275862068,0.13167634092528244
2013-09-10,52,0.0955326923076923,0.11660888447211339
2013-09-11,64,0.1711328125,-0.00898562092334032
2013-09-12,21,0.17569047619047617,-0.03315323875063941
2013-09-13,24,0.46852916666666666,0.407814900080363
2013-09-15,24,0.45944999999999997,0.3038809870680173
2013-09-16,12,0.34674166666666667,0.5766696532567342
2013-09-17,13,0.31716153846153844,0.15241949374859148
2013-09-18,14,0.5395071428571429,0.6234893245356423
2013-09-19,28,0.25622142857142854,0.14330677688121796
2013-09-20,28,0.21235,-0.02422678896359035
2013-09-21,19,0.4844526315789473,0.29570431458322627
2013-09-22,19,0.3626263157894737,0.19418394565582275
2013-09-23,17,0.2689529411764706,0.1697051770546857
2013-09-24,13,0.33203846153846156,0.11151876357885507
2013-09-25,15,0.33580666666666664,0.09773712158203125
2013-09-26,12,0.37335,0.2915700574715932
2013-09-27,30,0.32266999999999996,0.23507546186447142
2013-09-28,5,0.44894,0.19651510715484619
2013-09-29,8,0.454975,0.49911660701036453
2013-09-30,16,0.40234375,0.10850832983851433
2013-10-01,21,0.20593809523809523,0.08413202705837432
2013-10-02,16,0.08664374999999999,0.05940685421228409
2013-10-03,29,0.07748620689655171,0.1065251560046755
2013-10-04,17,0.21585882352941177,0.1052863878362319
2013-10-05,3,0.6852666666666667,0.33114437262217206
2013-10-06,1,0.7783,0.9999661445617676
2013-10-07,18,0.19858888888888887,0.22391737500826517
2013-10-08,18,0.1694888888888889,0.028548707564671833
2013-10-09,16,0.25945625,0.15264201164245605
2013-10-10,17,0.006676470588235291,0.14303247017018936
2013-10-11,50,0.37732999999999994,0.2530463981628418
2013-10-12,2,-0.03375,0.0
2013-10-13,4,0.7083250000000001,0.6587114930152893
2013-10-14,22,0.3981727272727273,0.26505856622349133
2013-10-15,9,0.39928888888888886,0.44444223244984943
2013-10-16,14,0.4588285714285715,0.4131145647593907
2013-10-17,16,0.468925,0.1252642534673214
2013-10-18,67,0.13509253731343282,0.14138610238459573
2013-10-19,10,-0.22297000000000003,-0.09999507665634155
2013-10-20,24,0.3349125,0.06500236690044403
2013-10-21,18,0.32759444444444447,0.3216656578911675
2013-10-22,8,0.47125,0.24982600659132004
2013-10-23,19,0.23777894736842106,0.34894207590504694
2013-10-24,10,0.5278400000000001,0.6755249440670014
2013-10-25,12,0.2588833333333333,0.06846326092878978
2013-10-26,11,-0.04007272727272728,0.2899188995361328
2013-10-27,31,0.44308387096774193,0.30738864983281783
2013-10-28,24,0.157575,0.06522824863592784
2013-10-29,18,-0.1402,-0.0928116606341468
2013-10-30,13,0.11207692307692306,-4.480893795306866e-05
2013-10-31,20,0.273915,0.1315087854862213
2013-11-01,8,0.54555,0.08207739889621735
2013-11-02,2,-0.13749999999999998,-0.49422380328178406
2013-11-04,22,0.4273272727272727,0.09535085206682031
2013-11-05,19,0.19357368421052631,-0.03398205732044421
2013-11-06,20,0.38378,0.41458727717399596
2013-11-07,20,0.10824500000000001,-0.12538728415966033
2013-11-08,4,0.2909,0.0022584199905395508
2013-11-09,8,0.4267875,0.37251918762922287
2013-11-11,18,0.4598277777777777,0.2037424991528193
2013-11-12,17,0.39389411764705884,0.2779332013691173
2013-11-13,9,-0.26676666666666665,-0.10658133029937744
2013-11-14,16,0.19689375,0.18048201128840446
2013-11-15,18,0.41242222222222225,0.3719259964095222
2013-11-16,9,0.39971111111111113,0.35956828461753
2013-11-17,5,-0.21234000000000003,-0.19425981044769286
2013-11-18,9,0.022199999999999998,0.001154217455122206
2013-11-19,19,0.006521052631578948,-0.10603276993099012
2013-11-20,20,0.33532,0.24687348306179047
2013-11-21,10,0.25575000000000003,0.10063660740852357
2013-11-22,15,-0.16794666666666663,0.0525048573811849
2013-11-23,4,-0.435125,-0.47561323642730713
2013-11-24,7,0.031128571428571433,-0.09932070119040352
2013-11-25,18,0.17760555555555554,0.25348645117547774
2013-11-26,15,0.18492666666666666,0.049949832757314044
2013-11-27,23,0.26849999999999996,0.2512386570806089
2013-11-28,4,-0.04815,0.2499520629644394
2013-11-29,13,0.15133846153846153,0.07398890990477341
2013-11-30,25,0.142344,0.2978411388397217
2013-12-01,1,0.6249,0.9787188172340393
2013-12-02,17,0.3638823529411765,0.3502913853701423
2013-12-03,27,0.3996259259259259,0.24204086595111424
2013-12-04,9,0.0027333333333333346,-0.11004613505469428
2013-12-05,10,0.10039000000000001,0.198139488697052
2013-12-06,20,0.28289,0.19737985134124755
2013-12-07,7,0.189,-0.4124050736427307
2013-12-08,5,0.6896,0.5992462992668152
2013-12-09,20,0.29627,0.011438074707984924
2013-12-10,29,0.27505517241379307,-0.029641237752190953
2013-12-11,13,0.22275384615384614,0.07743497995229867
2013-12-12,12,0.2504166666666667,0.08332870403925578
2013-12-13,15,-0.24246666666666666,-0.35174726247787474
2013-12-14,4,0.4439,0.05348524451255798
2013-12-15,6,0.1910333333333333,-0.18980833888053894
2013-12-16,8,0.5538875,0.0
2013-12-17,15,0.053500000000000006,0.052094654242197676
2013-12-18,11,0.34414545454545453,-0.03917623108083552
2013-12-19,27,0.3155148148148148,0.2506072101769624
2013-12-20,17,0.007941176470588248,-0.22819299557629755
2013-12-21,13,0.6089153846153846,0.29785390542103696
2013-12-22,11,-0.11937272727272727,-0.06112605875188654
2013-12-23,13,0.6038,0.26178911099067104
2013-12-24,20,0.25739999999999996,0.10024153590202331
2013-12-25,3,0.7218,0.6666633685429891
2013-12-26,5,0.08002000000000001,-0.1999974012374878
2013-12-27,3,-0.046599999999999996,-0.33323673407236737
2013-12-28,9,0.6341333333333333,0.22125528256098428
2013-12-29,1,-0.0516,0.0
2013-12-30,10,0.33744,0.30033349990844727
2013-12-31,8,0.3814375,0.37468378990888596
2014-01-01,1,0.0,0.0
2014-01-02,17,0.3004411764705882,0.11644291877746582
2014-01-03,9,0.36095555555555553,0.5023089514838325
2014-01-04,1,-0.25,-0.9991914629936218
2014-01-05,1,0.7346,0.0
2014-01-06,11,0.1909181818181818,0.10614852471785112
2014-01-07,7,0.3675,0.4206397363117763
2014-01-08,5,0.06322,0.016378939151763916
2014-01-09,44,0.4371159090909091,0.2550769556652416
2014-01-10,11,0.6342909090909091,0.4350969303737987
2014-01-11,6,-0.16506666666666667,-0.25410006443659466
2014-01-12,9,0.40065555555555554,0.01229487525092231
2014-01-13,26,0.4397846153846154,0.28472020305120027
2014-01-14,16,0.6345,0.49509600922465324
2014-01-15,38,0.4944578947368421,0.2531561404466629
2014-01-16,14,0.41444285714285717,0.08314718093190875
2014-01-17,5,0.27127999999999997,0.0
2014-01-18,14,0.5752642857142857,0.2666536867618561
2014-01-20,21,0.4326238095238096,0.33621054603939965
2014-01-22,6,0.4304666666666666,0.42254372437795
2014-01-23,4,0.746425,0.49540433287620544
2014-01-24,7,0.3070428571428572,0.2816153253827776
2014-01-25,3,0.7199666666666666,0.665338933467865
2014-01-26,3,0.34833333333333333,0.3330743710199992
2014-01-27,8,0.28225,0.01719266176223755
2014-01-28,9,0.28247777777777777,0.13953900337219238
2014-01-29,20,0.18639999999999998,-0.0721019148826599
2014-01-30,20,0.15991,0.20596412420272828
2014-01-31,22,0.24930454545454547,0.14546426317908548
2014-02-01,2,0.4037,0.9817768633365631
2014-02-02,4,0.667775,0.11130347847938538
2014-02-03,10,-0.03375999999999999,-0.3830109238624573
2014-02-04,9,0.13495555555555555,-0.15737215015623304
2014-02-05,9,0.3150111111111111,0.2095106840133667
2014-02-06,4,0.229225,0.249928817152977
2014-02-08,2,0.352,-0.4984897971153259
2014-02-10,12,0.21634166666666665,0.013592963417371115
2014-02-11,1,0.7096,0.7159244418144226
2014-02-12,10,0.398,0.09756430387496948
2014-02-13,8,0.2062375,0.23373685777187347
2014-02-14,27,0.5995074074074075,0.36869979787755897
2014-02-15,8,0.1061625,0.2499983161687851
2014-02-16,9,0.044277777777777784,0.0027898881170484754
2014-02-17,7,0.2611857142857143,0.285662089075361
2014-02-18,8,0.3344375,0.24981510639190674
2014-02-19,32,0.11224375,0.12525169923901558
2014-02-20,11,0.37227272727272726,0.44457156549800525
2014-02-21,24,0.44252916666666664,0.16624900450309119
2014-02-22,10,0.52611,0.6518829762935638
2014-02-23,3,0.43113333333333337,0.6666658322016398
2014-02-24,20,0.347895,0.4338013231754303
2014-02-25,25,0.47212400000000004,0.22834595203399657
2014-02-26,13,0.3708846153846154,0.15369223631345308
2014-02-27,9,0.38454444444444447,0.09575504726833767
2014-02-28,7,-0.07554285714285716,-0.11134196179253715
2014-03-01,5,0.23515999999999998,0.1886453151702881
2014-03-02,9,0.24858888888888886,0.19949021604326037
2014-03-03,54,0.0704425925925926,-0.07286602920956081
2014-03-04,15,0.30365333333333333,0.07090098063151042
2014-03-05,8,0.5430125,0.4987332448363304
2014-03-06,5,0.70672,0.36615480184555055
2014-03-07,10,0.67067,0.45930262207984923
2014-03-08,8,0.6166875,0.3409670516848564
2014-03-09,2,0.487,0.20527726411819458
2014-03-10,7,0.48787142857142857,0.2856033018657139
2014-03-11,14,0.5000142857142856,0.29184901288577486
2014-03-12,12,0.23146666666666668,-0.06630150973796844
2014-03-13,11,0.012281818181818182,0.04182688214562156
2014-03-14,13,0.3362538461538461,0.02253544330596924
2014-03-15,4,0.13749999999999998,0.4998941570520401
2014-03-16,3,0.6681,0.6666486263275146
2014-03-17,6,0.15753333333333333,0.4969692528247833
2014-03-18,16,0.3981875,0.18859785795211792
2014-03-19,15,0.5333,0.28379645744959514
2014-03-20,18,0.07522777777777778,0.15915532244576347
2014-03-21,6,-0.051883333333333344,-0.1666587789853414
2014-03-22,5,0.18144,0.7438990235328674
2014-03-24,9,0.40166666666666667,0.2094385027885437
2014-03-25,5,0.27666,0.17322285175323487
2014-03-26,11,-0.02769090909090909,-0.18527637828480115
2014-03-27,40,0.49762500000000004,0.32258017361164093
2014-03-28,23,0.48333478260869567,0.3828344656073529
2014-03-29,10,0.19207000000000002,-0.09759631156921386
2014-03-30,17,0.30416470588235295,0.34809647237553315
2014-03-31,16,0.1398625,0.16328291222453117
2014-04-01,22,0.4827818181818182,0.30704781954938715
2014-04-02,7,0.3596285714285714,0.5207616686820984
2014-04-03,9,0.36795555555555554,0.10621878173616198
2014-04-04,14,0.5571,0.2844225934573582
2014-04-05,38,0.2915236842105263,0.17882849511347318
2014-04-06,8,-0.0353125,0.07523681223392487
2014-04-07,13,0.46190769230769235,0.38461395410391
2014-04-08,11,0.5279272727272727,0.528510873967951
2014-04-09,22,0.4617818181818182,0.18181620402769608
2014-04-10,26,0.31027692307692306,0.1430476880990542
2014-04-11,19,0.5090368421052631,0.0363974884936684
2014-04-12,8,0.1638625,0.04481050372123718
2014-04-14,18,0.3741111111111111,0.09550237324502733
2014-04-15,21,0.24153809523809525,-0.04072938362757365
2014-04-16,15,0.52686,0.3325577100118001
2014-04-17,20,0.352435,0.34653450846672057
2014-04-18,26,0.31562307692307695,0.2232640523176927
2014-04-19,31,0.5095677419354838,0.33494928190785067
2014-04-20,21,0.21521428571428572,0.11760688963390532
2014-04-21,20,0.52303,0.3454107791185379
2014-04-22,30,0.44472666666666666,0.22997602423032124
2014-04-23,35,0.47582857142857143,0.20282870020185198
2014-04-24,24,0.36522916666666666,0.20189087589581808
2014-04-25,17,0.26814705882352946,0.12100038458319272
2014-04-27,3,0.8161999999999999,0.662754754225413
2014-04-28,8,0.54375,0.4411940574645996
2014-04-29,16,0.17976875,-0.002027306705713272
2014-04-30,10,0.16282000000000002,0.19999334812164307
2014-05-01,7,0.4724,0.5661391275269645
2014-05-02,37,0.32956216216216216,0.1440883149971833
2014-05-03,23,0.1776391304347826,-0.04461688580720321
2014-05-04,11,-0.19849090909090908,0.08831896023316817
2014-05-05,35,0.4191485714285714,0.2542203034673418
2014-05-06,9,0.28146666666666664,0.33225131034851074
2014-05-07,9,0.2649,0.11989547808965047
2014-05-08,12,0.20814999999999997,0.1652600715557734
2014-05-09,21,0.36555714285714286,0.2735802247410729
2014-05-10,5,-0.10922000000000001,0.0025495290756225586
2014-05-11,3,0.8807333333333333,0.011620322863260904
2014-05-12,8,0.7272375,0.6234995946288109
2014-05-13,12,0.49324999999999997,0.08090166747570038
2014-05-14,5,0.48697999999999997,0.19999990463256836
2014-05-15,7,0.6957285714285714,0.5714029584612165
2014-05-16,7,0.7646,0.673733115196228
2014-05-17,11,0.3903272727272727,-0.03750354051589966
2014-05-18,11,0.4411545454545455,0.24006181413477118
2014-05-19,17,0.2196764705882353,0.17485657159019918
2014-05-20,13,0.4053615384615385,0.41876051976130557
2014-05-21,6,0.7820999999999999,0.39285388588905334
2014-05-22,10,0.61693,0.12271553874015809
2014-05-23,18,0.12145,0.12889807422955832
2014-05-24,1,0.0,0.0
2014-05-25,3,0.7988,0.9953727722167969
2014-05-26,8,0.4222625,0.4671992361545563
2014-05-27,19,0.23153684210526318,-0.05222358201679431
2014-05-28,9,0.4416777777777778,0.047339419523874916
2014-05-29,4,-0.22094999999999998,-0.24963124096393585
2014-05-30,14,0.20436428571428572,-0.054059501205171855
2014-05-31,9,0.5757,0.5399451785617404
2014-06-01,21,0.1287714285714286,0.04763366211028326
2014-06-02,28,0.34780714285714287,0.1371776568038123
2014-06-03,26,0.1560230769230769,0.180946572468831
2014-06-04,29,0.2936103448275862,0.35584164076838
2014-06-05,8,0.5013875,0.3702906370162964
2014-06-06,4,0.26765,-0.007411450147628784
2014-06-07,4,0.15509999999999996,0.12510742247104645
2014-06-08,25,0.33441200000000004,0.25092664003372195
2014-06-09,12,0.504475,0.16666102409362793
2014-06-10,25,0.370648,0.06253438472747802
2014-06-11,29,0.20840689655172415,0.16226844746491004
