Date,Close,number_of_tweets,avg_vader_sentiment,avg_finbert_sentiment
2017-05-05,2399.2900390625,10.0,0.2240199999999999,0.4302850008010864
2017-05-08,2399.3798828125,10.0,-0.0490399999999999,0.1998461425304412
2017-05-09,2396.919921875,2.0,0.44895,0.966870665550232
2017-05-10,2399.6298828125,11.0,-0.0347636363636363,-0.2400408332998102
2017-05-11,2394.43994140625,6.0,0.0820999999999999,0.0505249798297882
2017-05-12,2390.89990234375,9.0,0.2286888888888889,0.1261734763781229
2017-05-15,2402.320068359375,1.0,0.5423,0.0
2017-05-16,2400.669921875,6.0,0.1317166666666666,0.3333265980084737
2017-05-17,2357.030029296875,1.0,0.9042,0.9999998807907104
2017-05-18,2365.719970703125,4.0,-0.031525,0.2263436466455459
2017-05-19,2381.72998046875,3.0,0.2654666666666667,0.3333332538604736
2017-05-22,2394.02001953125,2.0,0.1806,0.0
2017-05-23,2398.419921875,4.0,0.769325,0.4935330003499985
2017-05-24,2404.389892578125,2.0,0.72035,0.0
2017-05-25,2415.070068359375,4.0,0.449975,0.2499057352542877
2017-05-26,2415.820068359375,4.0,0.2748,0.5686162114143372
2017-05-30,2412.909912109375,5.0,-0.0712,-0.1999939441680908
2017-05-31,2411.800048828125,9.0,0.2685999999999999,0.1699308819240994
2017-06-01,2430.06005859375,5.0,0.0809599999999999,-0.0195527911186218
2017-06-02,2439.070068359375,10.0,0.1507299999999999,0.0271478056907653
2017-06-05,2436.10009765625,8.0,0.11115,0.0020594298839569
2017-06-06,2429.330078125,10.0,-0.21538,0.1788219809532165
2017-06-07,2433.139892578125,5.0,0.17246,0.1998085618019104
2017-06-08,2433.7900390625,0.0,0.0,0.0
2017-06-09,2431.77001953125,7.0,0.5667714285714286,0.2853939192635672
2017-06-12,2429.389892578125,8.0,0.174,0.2489655837416649
2017-06-13,2440.35009765625,10.0,-0.13182,-0.0763624012470245
2017-06-14,2437.919921875,4.0,0.54645,0.3571004569530487
2017-06-15,2432.4599609375,7.0,0.2394142857142857,0.0762112651552472
2017-06-16,2433.14990234375,7.0,0.0886714285714285,0.121514754635947
2017-06-19,2453.4599609375,13.0,0.0864461538461538,0.2982786206098703
2017-06-20,2437.030029296875,6.0,-0.0294499999999999,-0.2887527545293172
2017-06-21,2435.610107421875,9.0,0.7187111111111111,0.7728318174680074
2017-06-22,2434.5,13.0,0.1367,0.0287721523871788
2017-06-23,2438.300048828125,7.0,0.3289285714285714,0.4255558933530535
2017-06-26,2439.070068359375,9.0,-0.0765777777777777,-0.0625382794274224
2017-06-27,2419.3798828125,14.0,-0.0478428571428571,-0.1240978666714259
2017-06-28,2440.68994140625,9.0,-0.0340777777777777,0.1657992005348205
2017-06-29,2419.699951171875,13.0,-0.1161461538461538,0.1522651360585139
2017-06-30,2423.409912109375,7.0,0.0273857142857142,0.1739732197352818
2017-07-03,2429.010009765625,10.0,0.47561,0.406887286901474
2017-07-05,2432.5400390625,5.0,0.13744,-0.1941303253173828
2017-07-06,2409.75,4.0,0.3146,0.7499199658632278
2017-07-07,2425.179931640625,7.0,0.3752142857142857,0.1428534643990653
2017-07-10,2427.429931640625,11.0,-0.1842090909090909,-0.1657397692853754
2017-07-11,2425.530029296875,7.0,-0.1167,0.0322751913751874
2017-07-12,2443.25,14.0,0.3321285714285714,0.2142836025782994
2017-07-13,2447.830078125,4.0,0.610625,0.249867096543312
2017-07-14,2459.27001953125,11.0,0.3476909090909091,0.2227664914998141
2017-07-17,2459.139892578125,3.0,0.6057333333333333,0.0
2017-07-18,2460.610107421875,5.0,0.06144,0.2914311051368713
2017-07-19,2473.830078125,5.0,-0.40944,-0.1846082687377929
2017-07-20,2473.449951171875,3.0,0.2993666666666666,0.0
2017-07-21,2472.5400390625,7.0,0.4229428571428571,0.3441637924739292
2017-07-24,2469.909912109375,9.0,-0.0796333333333333,-0.3283506698078579
2017-07-25,2477.1298828125,19.0,0.0587157894736842,0.1053658033672132
2017-07-26,2477.830078125,12.0,0.4923833333333333,0.1769946167866389
2017-07-27,2475.419921875,10.0,0.32338,0.0998602032661438
2017-07-28,2472.10009765625,9.0,0.5818888888888889,0.44381625784768
2017-07-31,2470.300048828125,4.0,0.402825,0.2488877922296524
2017-08-01,2476.35009765625,3.0,-0.1161333333333333,0.0
2017-08-02,2477.570068359375,4.0,0.5299,0.5927320569753647
2017-08-03,2472.159912109375,10.0,0.35867,0.4359074652194977
2017-08-04,2476.830078125,16.0,0.4327999999999999,0.3733612298965454
2017-08-07,2480.909912109375,16.0,0.2846375,0.2539720758795738
2017-08-08,2474.919921875,8.0,-0.2371375,-0.4531012624502182
2017-08-09,2474.02001953125,11.0,-0.1628545454545454,0.1626201326196844
2017-08-10,2438.2099609375,9.0,0.1660777777777778,0.199174702167511
2017-08-11,2441.320068359375,8.0,0.36705,0.2482502162456512
2017-08-14,2465.840087890625,9.0,0.0526666666666666,0.0269948111640082
2017-08-15,2464.610107421875,10.0,0.02898,0.0968014657497406
2017-08-16,2468.110107421875,15.0,0.2680266666666667,0.1188039898872375
2017-08-17,2430.010009765625,12.0,0.0046749999999999,-0.2578910092512766
2017-08-18,2425.550048828125,8.0,0.300975,-0.0878111571073532
2017-08-21,2428.3701171875,3.0,0.1993333333333333,0.3331764539082845
2017-08-22,2452.510009765625,8.0,0.3827625,0.4594246596097946
2017-08-23,2444.0400390625,10.0,0.2932599999999999,0.2821616768836975
2017-08-24,2438.969970703125,15.0,0.2832466666666667,0.0670893947283426
2017-08-25,2443.050048828125,14.0,0.3588142857142857,0.2856337513242449
2017-08-28,2444.239990234375,4.0,-0.05745,0.0
2017-08-29,2446.300048828125,6.0,0.23345,0.0
2017-08-30,2457.590087890625,5.0,-0.05682,-0.3830904364585876
2017-08-31,2471.64990234375,5.0,0.6786000000000001,0.5164766907691956
2017-09-01,2476.550048828125,7.0,0.3398142857142857,0.4189560753958566
2017-09-05,2457.85009765625,6.0,0.16845,0.0
2017-09-06,2465.5400390625,8.0,0.172225,0.1992451325058937
2017-09-07,2465.10009765625,12.0,0.3108083333333333,0.1509694953759511
2017-09-08,2461.429931640625,8.0,0.4038,0.0562839433550834
2017-09-11,2488.110107421875,2.0,0.38585,-0.4655374586582184
2017-09-12,2496.47998046875,5.0,0.61512,0.2045890808105468
2017-09-13,2498.3701171875,3.0,0.1517333333333333,0.0
2017-09-14,2495.6201171875,13.0,0.1379230769230769,0.1081999677878159
2017-09-15,2500.22998046875,14.0,-0.1630428571428571,-0.0035765596798488
2017-09-18,2503.8701171875,5.0,0.67224,0.3824355602264404
2017-09-19,2506.64990234375,9.0,0.4456555555555554,0.5552322864532471
2017-09-20,2508.239990234375,26.0,0.4472923076923077,0.1296973343078906
2017-09-21,2500.60009765625,9.0,0.5106777777777778,0.0
2017-09-22,2502.219970703125,11.0,0.1409,0.1531878763979131
2017-09-25,2496.659912109375,9.0,0.1007444444444444,0.2221539815266927
2017-09-26,2496.840087890625,21.0,0.161547619047619,0.2238212994166783
2017-09-27,2507.0400390625,12.0,0.6217583333333333,0.6593288282553355
2017-09-28,2510.06005859375,8.0,0.3388,0.3746940493583679
2017-09-29,2519.360107421875,12.0,0.2041083333333333,0.2440285931030909
2017-10-02,2529.1201171875,2.0,0.5680999999999999,0.4999997615814209
2017-10-03,2534.580078125,4.0,0.6938,0.7499991655349731
2017-10-04,2537.739990234375,13.0,0.221,0.0122231886937068
2017-10-05,2552.070068359375,10.0,-0.09384,0.2027840435504913
2017-10-06,2549.330078125,3.0,-0.1448666666666666,0.0
2017-10-09,2544.72998046875,3.0,0.2108,-0.3333120346069336
2017-10-10,2550.639892578125,11.0,0.0254363636363636,0.08018620447679
2017-10-11,2555.239990234375,15.0,0.05744,0.2904927690823873
2017-10-12,2550.929931640625,12.0,0.12295,0.0696971168120702
2017-10-13,2553.169921875,13.0,-0.0388923076923076,-0.0765074674899761
2017-10-16,2557.639892578125,9.0,0.2394222222222222,0.0412346654468112
2017-10-17,2559.360107421875,9.0,0.2551222222222222,0.1159722010294596
2017-10-18,2561.260009765625,17.0,0.281535294117647,0.1353652617510627
2017-10-19,2562.10009765625,7.0,-0.0876285714285714,-0.1428566149302891
2017-10-20,2575.2099609375,11.0,0.2648363636363636,0.3582541454922069
2017-10-23,2564.97998046875,4.0,-0.036375,-0.0652718096971511
2017-10-24,2569.1298828125,8.0,0.145525,0.2424159348011016
2017-10-25,2557.14990234375,13.0,0.4199307692307693,0.3828490284773019
2017-10-26,2560.39990234375,11.0,0.2475363636363636,0.3623271259394559
2017-10-27,2581.070068359375,15.0,0.4205399999999999,0.5645524183909099
2017-10-30,2572.830078125,4.0,0.07255,0.1897256523370742
2017-10-31,2575.260009765625,15.0,-0.1492333333333333,-0.0375591198603312
2017-11-01,2579.360107421875,15.0,-0.05162,0.1176138003667195
2017-11-02,2579.85009765625,14.0,0.2929642857142857,0.3469744282109396
2017-11-03,2587.840087890625,20.0,0.017315,-0.2053783565759658
2017-11-06,2591.1298828125,7.0,0.3450857142857143,0.1605511307716369
2017-11-07,2590.639892578125,11.0,0.0933727272727272,0.2704537619243968
2017-11-08,2594.3798828125,12.0,0.3327833333333333,0.0835170249144236
2017-11-09,2584.6201171875,4.0,0.4168,0.5087126046419144
2017-11-10,2582.300048828125,9.0,0.7247555555555556,0.4444338215721978
2017-11-13,2584.840087890625,4.0,0.384725,0.7481649816036224
2017-11-14,2578.8701171875,8.0,0.5386375,0.3748905658721924
2017-11-15,2564.6201171875,15.0,0.2606533333333333,0.3284379522005717
2017-11-16,2585.639892578125,7.0,0.2626285714285714,0.0107737864766802
2017-11-17,2578.85009765625,7.0,0.0324571428571428,0.4239105156489781
2017-11-20,2582.139892578125,4.0,-0.197925,-0.7227966338396072
2017-11-21,2599.030029296875,2.0,0.6122,0.4997090697288513
2017-11-22,2597.080078125,11.0,-0.0116090909090909,0.0083416971293362
2017-11-24,2602.419921875,10.0,-0.01889,-0.0523779392242431
2017-11-27,2601.419921875,4.0,0.37045,0.0676089823246002
2017-11-28,2627.0400390625,15.0,0.3705,0.4253949046134949
2017-11-29,2626.070068359375,20.0,0.09788,0.2968512862920761
2017-11-30,2647.580078125,15.0,-0.0400599999999999,-0.0099950194358825
2017-12-01,2642.219970703125,9.0,-0.0169111111111111,0.1515778104464213
2017-12-04,2639.43994140625,4.0,0.0802999999999999,-0.2499803900718689
2017-12-05,2629.570068359375,2.0,0.6307,0.4631800353527069
2017-12-06,2629.27001953125,5.0,0.39224,0.3998697161674499
2017-12-07,2636.97998046875,9.0,0.2289333333333333,0.1111110051472981
2017-12-08,2651.5,8.0,0.0727125,0.0267336666584014
2017-12-11,2659.989990234375,1.0,-0.946,-0.999630093574524
2017-12-12,2664.110107421875,5.0,-0.10028,0.2070735454559326
2017-12-13,2662.85009765625,5.0,0.50182,0.0933619856834411
2017-12-14,2652.010009765625,7.0,0.3609142857142857,0.5703119891030448
2017-12-15,2675.81005859375,4.0,0.784475,0.499622106552124
2017-12-18,2690.159912109375,13.0,0.4239153846153846,0.4989169698495131
2017-12-19,2681.469970703125,5.0,0.795,0.46333749294281
2017-12-20,2679.25,6.0,0.4847833333333333,0.6656418442726135
2017-12-21,2684.570068359375,5.0,0.34384,0.4477494597434998
2017-12-22,2683.340087890625,11.0,0.3727727272727273,0.0463162877342917
2017-12-26,2680.5,3.0,0.4608666666666667,0.5594373544057211
2017-12-27,2682.6201171875,2.0,0.33135,0.0
2017-12-28,2687.5400390625,11.0,0.0257818181818181,7.358464327725497e-06
2017-12-29,2673.610107421875,8.0,0.28695,-0.0196801647543907
2018-01-02,2695.81005859375,13.0,0.4498384615384615,0.3076698229863093
2018-01-03,2713.06005859375,4.0,0.1382999999999999,0.4999884665012359
2018-01-04,2723.989990234375,10.0,0.10379,0.3069822669029236
2018-01-05,2743.14990234375,6.0,0.0114833333333333,0.4993464052677154
2018-01-08,2747.7099609375,7.0,0.2143714285714286,-0.0867987019675118
2018-01-09,2751.2900390625,5.0,0.72214,0.7744997143745422
2018-01-10,2748.22998046875,10.0,0.35645,0.3559479951858521
2018-01-11,2767.56005859375,8.0,0.055275,0.3222646564245224
2018-01-12,2786.239990234375,14.0,0.2735285714285714,0.0823822149208613
2018-01-16,2776.419921875,17.0,0.1441647058823529,-0.1372766599935644
2018-01-17,2802.56005859375,5.0,0.68294,0.7999686956405639
2018-01-18,2798.030029296875,12.0,0.3270666666666666,0.39593539138635
2018-01-19,2810.300048828125,6.0,0.0725999999999999,0.3333250482877095
2018-01-22,2832.969970703125,4.0,0.1678,-0.2100504785776138
2018-01-23,2839.1298828125,6.0,0.8024833333333333,0.333333154519399
2018-01-24,2837.5400390625,5.0,0.2237,0.5999495625495911
2018-01-25,2839.25,4.0,0.573,0.940677747130394
2018-01-26,2872.8701171875,7.0,0.4862142857142857,0.2535842827388218
2018-01-29,2853.530029296875,1.0,0.5994,0.0
2018-01-30,2822.429931640625,0.0,0.0,0.0
2018-01-31,2823.81005859375,1.0,0.296,0.0
2018-02-01,2821.97998046875,3.0,0.3411333333333333,0.3333332935969035
2018-02-02,2762.1298828125,6.0,0.5042833333333333,0.5899555285771688
2018-02-05,2648.93994140625,7.0,0.0413285714285714,0.4283524070467268
2018-02-06,2695.139892578125,5.0,-0.10622,-0.1883610963821411
2018-02-07,2681.659912109375,7.0,0.7730428571428571,0.5704671740531921
2018-02-08,2581.0,5.0,0.6798,0.0
2018-02-09,2619.550048828125,4.0,0.081275,0.4993187636137008
2018-02-12,2656.0,3.0,0.2911666666666667,0.3292312026023865
2018-02-13,2662.93994140625,2.0,0.28315,0.4311545789241791
2018-02-14,2698.6298828125,4.0,0.1297249999999999,0.2499812245368957
2018-02-15,2731.199951171875,7.0,-0.3055285714285714,0.1139713781220572
2018-02-16,2732.219970703125,3.0,-0.071,-0.3202120065689087
2018-02-20,2716.260009765625,13.0,0.5312769230769231,0.2916019329657921
2018-02-21,2701.330078125,8.0,0.215425,0.1428400352597236
2018-02-22,2703.9599609375,10.0,0.30825,0.1961943984031677
2018-02-23,2747.300048828125,10.0,0.3617899999999999,0.1454699575901031
2018-02-26,2779.60009765625,0.0,0.0,0.0
2018-02-27,2744.280029296875,8.0,0.471325,0.1483245193958282
2018-02-28,2713.830078125,10.0,0.45162,0.5865275800228119
2018-03-01,2677.669921875,6.0,0.3165333333333333,0.2720927695433299
2018-03-02,2691.25,13.0,0.1168846153846153,0.1895334353813758
2018-03-05,2720.93994140625,6.0,0.2864666666666666,0.0013481477896372
2018-03-06,2728.1201171875,8.0,0.14415,0.0
2018-03-07,2726.800048828125,6.0,0.2043,0.0125596721967061
2018-03-08,2738.969970703125,5.0,0.6570400000000001,0.3253685712814331
2018-03-09,2786.570068359375,5.0,0.5828599999999999,0.3848442792892456
2018-03-12,2783.02001953125,6.0,0.1093,0.4999660352865855
2018-03-13,2765.31005859375,8.0,0.1051375,0.2414419054985046
2018-03-14,2749.47998046875,10.0,0.40913,0.3496713578701019
2018-03-15,2747.330078125,6.0,0.4358833333333333,0.1697899401187896
2018-03-16,2752.010009765625,4.0,0.50885,0.2282816171646118
2018-03-19,2712.919921875,3.0,0.1255,-0.6329079071680704
2018-03-20,2716.93994140625,2.0,0.5439499999999999,0.4999955296516418
2018-03-21,2711.929931640625,7.0,0.3524,-0.2782276272773742
2018-03-22,2643.68994140625,8.0,0.3240875,0.0287966132164001
2018-03-23,2588.260009765625,6.0,-0.2416166666666666,-0.1639275252819061
2018-03-26,2658.550048828125,4.0,0.718175,0.7494658082723618
2018-03-27,2612.6201171875,3.0,0.0999999999999999,0.6661779483159384
2018-03-28,2605.0,9.0,0.5280222222222223,0.2009249528249105
2018-03-29,2640.8701171875,4.0,-0.030625,0.2499994337558746
2018-04-02,2581.8798828125,9.0,-0.4426333333333333,-0.0660805238617791
2018-04-03,2614.449951171875,13.0,0.1444307692307692,-0.0061650963929983
2018-04-04,2644.68994140625,6.0,0.2574,0.1654598712921142
2018-04-05,2662.840087890625,4.0,0.0818249999999999,0.2508838027715683
2018-04-06,2604.469970703125,7.0,-0.0026,0.0438836642674037
2018-04-09,2613.159912109375,5.0,0.44596,0.3516367077827453
2018-04-10,2656.8701171875,6.0,0.4915166666666666,0.5146265427271525
2018-04-11,2642.18994140625,11.0,-0.2131454545454545,0.1270281022245233
2018-04-12,2663.989990234375,10.0,0.42211,0.1999642133712768
2018-04-13,2656.300048828125,6.0,-0.2264833333333333,-0.1662536362806956
2018-04-16,2677.840087890625,2.0,0.15035,-0.4970026910305023
2018-04-17,2706.389892578125,24.0,0.1399208333333333,0.1387578944365183
2018-04-18,2708.639892578125,17.0,0.1035411764705882,0.2152865774491254
2018-04-19,2693.1298828125,14.0,0.5119,0.1216624592031751
2018-04-20,2670.139892578125,9.0,0.0955888888888888,0.1669656534989675
2018-04-23,2670.2900390625,4.0,-0.0441749999999999,-0.5540590584278107
2018-04-24,2634.56005859375,10.0,0.61851,0.2999957323074341
2018-04-25,2639.39990234375,7.0,0.4889714285714285,0.4275796668870108
2018-04-26,2666.93994140625,3.0,0.6959333333333334,0.3332643707593282
2018-04-27,2669.909912109375,11.0,0.4297454545454545,0.4544416124170476
2018-04-30,2648.050048828125,10.0,0.3487099999999999,0.350464254617691
2018-05-01,2654.800048828125,7.0,0.4768714285714285,0.7101105877331325
2018-05-02,2635.669921875,7.0,-0.0012857142857142,0.0318995203290666
2018-05-03,2629.72998046875,9.0,0.4022888888888889,0.3332464827431572
2018-05-04,2663.419921875,10.0,-0.10362,-0.1444714844226837
2018-05-07,2672.6298828125,11.0,-0.0386454545454545,0.1280132532119751
2018-05-08,2671.919921875,7.0,0.2082285714285714,-0.2832233480044773
2018-05-09,2697.7900390625,8.0,0.3217125,0.3807202354073524
2018-05-10,2723.070068359375,5.0,0.0590599999999999,0.0480003952980041
2018-05-11,2727.719970703125,5.0,0.2345,0.3008559584617615
2018-05-14,2730.1298828125,7.0,0.0882714285714285,0.2799256614276341
2018-05-15,2711.449951171875,9.0,0.4141222222222222,0.2218505475256178
2018-05-16,2722.4599609375,10.0,0.43791,0.1011144638061523
2018-05-17,2720.1298828125,11.0,0.5806636363636364,0.3253014900467612
2018-05-18,2712.969970703125,11.0,0.0589,-0.1446750597520308
2018-05-21,2733.010009765625,10.0,0.23466,0.2009901225566864
2018-05-22,2724.43994140625,2.0,0.8806499999999999,0.490962266921997
2018-05-23,2733.2900390625,17.0,-0.0157999999999999,0.0083933472633361
2018-05-24,2727.760009765625,11.0,0.1073545454545454,0.0878468480977145
2018-05-25,2721.330078125,18.0,0.2257277777777778,0.0750221212704976
2018-05-29,2689.860107421875,7.0,0.0231857142857143,0.1420412404196603
2018-05-30,2724.010009765625,10.0,0.1445499999999999,0.2003236472606659
2018-05-31,2705.27001953125,16.0,0.1842437499999999,0.1103263199329376
2018-06-01,2734.6201171875,6.0,0.1801333333333333,0.1665378014246622
2018-06-04,2746.8701171875,12.0,0.123875,-0.1205147157112757
2018-06-05,2748.800048828125,17.0,0.3129823529411765,0.1872602525879355
2018-06-06,2772.35009765625,18.0,0.1246888888888888,0.1658424602614508
2018-06-07,2770.3701171875,20.0,0.029895,-0.041404503583908
2018-06-08,2779.030029296875,6.0,-0.2585333333333333,0.3332863946755727
2018-06-11,2782.0,11.0,-0.0813272727272727,0.0905917070128701
2018-06-12,2786.85009765625,11.0,0.5936454545454546,0.5382713242010637
2018-06-13,2775.6298828125,17.0,0.4212588235294118,0.4397812100017772
2018-06-14,2782.489990234375,7.0,0.1276,0.2855139885629926
2018-06-15,2779.659912109375,19.0,0.0838894736842105,0.0526412505852548
2018-06-18,2773.75,12.0,-0.3690166666666667,0.0285432438055674
2018-06-19,2762.590087890625,9.0,-0.2232222222222222,0.0197980867491828
2018-06-20,2767.320068359375,15.0,0.1559733333333333,-0.0231552521387736
2018-06-21,2749.760009765625,19.0,0.3046473684210526,0.4777026615644756
2018-06-22,2754.8798828125,15.0,0.2820266666666667,0.0125181873639424
2018-06-25,2717.070068359375,21.0,0.1314523809523809,0.1054258857454572
2018-06-26,2723.06005859375,12.0,0.1456166666666666,0.0950196335713068
2018-06-27,2699.6298828125,17.0,0.6106411764705882,0.3990999390097225
2018-06-28,2716.31005859375,14.0,0.0242857142857143,0.1534777241093771
2018-06-29,2718.3701171875,5.0,0.0845399999999999,0.005608582496643
2018-07-02,2726.7099609375,3.0,0.8281000000000001,0.61463596423467
2018-07-03,2713.219970703125,21.0,0.2072619047619047,0.0319282582827976
2018-07-05,2736.610107421875,6.0,0.0933833333333333,0.1711393892765045
2018-07-06,2759.820068359375,6.0,0.5380333333333334,0.3972173631191253
2018-07-09,2784.169921875,7.0,0.2674857142857142,-1.2116772787911553e-05
2018-07-10,2793.840087890625,18.0,0.2558,0.0785325997405582
2018-07-11,2774.02001953125,18.0,0.0642,0.0134689344300164
2018-07-12,2798.2900390625,10.0,0.12012,-0.0612716913223266
2018-07-13,2801.31005859375,3.0,0.2448666666666666,0.3333134253819783
2018-07-16,2798.429931640625,12.0,0.384825,0.3267111927270889
2018-07-17,2809.550048828125,5.0,0.1377,0.0702417135238647
2018-07-18,2815.6201171875,15.0,0.4950533333333333,0.3988129377365112
2018-07-19,2804.489990234375,13.0,-0.1124153846153846,0.2280291593991793
2018-07-20,2801.830078125,14.0,-0.0205714285714285,-0.0773917990071433
2018-07-23,2806.97998046875,10.0,-0.38193,-0.0758877575397491
2018-07-24,2820.39990234375,16.0,0.403125,0.3117693848907947
2018-07-25,2846.070068359375,15.0,0.4929266666666667,0.5071339130401611
2018-07-26,2837.43994140625,12.0,0.5770833333333333,0.3842969338099162
2018-07-27,2818.820068359375,16.0,0.336625,0.4985529705882072
2018-07-30,2802.60009765625,13.0,0.5871076923076923,0.3669116405340341
2018-07-31,2816.2900390625,19.0,0.3631473684210526,0.4595116188651637
2018-08-01,2813.360107421875,14.0,0.0403571428571428,0.1426328803811754
2018-08-02,2827.219970703125,13.0,0.3799538461538461,0.6116668352713952
